"Data Set 1:Time(s)","Data Set 1:Cuff Pressure(mm Hg)","Data Set 1:Systolic(mm Hg)","Data Set 1:Diastolic(mm Hg)","Data Set 1:Pulse(bpm)","Data Set 1:Mean Arterial Pressure(mm Hg)"
0.45000000000000001,0.67074307275470346,,,,
0.46000000000000002,0.59676422947086394,,,,
0.46999999999999997,0.67074307275470346,,,,
0.47999999999999998,0.59676422947086394,,,,
0.48999999999999999,0.67074307275470346,,,,
0.5,0.67074307275470346,,,,
0.51000000000000001,0.67074307275470346,,,,
0.52000000000000002,0.67074307275470346,,,,
0.53000000000000003,0.59676422947086394,,,,
0.54000000000000004,0.67074307275470346,,,,
0.55000000000000004,0.67074307275470346,,,,
0.56000000000000005,0.67074307275470346,,,,
0.56999999999999995,0.67074307275470346,,,,
0.57999999999999996,0.59676422947086394,,,,
0.58999999999999997,0.67074307275470346,,,,
0.59999999999999998,0.67074307275470346,,,,
0.60999999999999999,0.67074307275470346,,,,
0.62,0.59676422947086394,,,,
0.63,0.59676422947086394,,,,
0.64000000000000001,0.59676422947086394,,,,
0.65000000000000002,0.59676422947086394,,,,
0.66000000000000003,0.59676422947086394,,,,
0.67000000000000004,0.59676422947086394,,,,
0.68000000000000005,0.67074307275470346,,,,
0.68999999999999995,0.59676422947086394,,,,
0.69999999999999996,0.67074307275470346,,,,
0.70999999999999996,0.67074307275470346,,,,
0.71999999999999997,0.59676422947086394,,,,
0.72999999999999998,0.67074307275470346,,,,
0.73999999999999999,0.67074307275470346,,,,
0.75,0.59676422947086394,,,,
0.76000000000000001,0.59676422947086394,,,,
0.77000000000000002,0.59676422947086394,,,,
0.78000000000000003,0.59676422947086394,,,,
0.79000000000000004,0.59676422947086394,,,,
0.80000000000000004,0.59676422947086394,,,,
0.81000000000000005,0.59676422947086394,,,,
0.81999999999999995,0.59676422947086394,,,,
0.82999999999999996,0.59676422947086394,,,,
0.83999999999999997,0.59676422947086394,,,,
0.84999999999999998,0.67074307275470346,,,,
0.85999999999999999,0.67074307275470346,,,,
0.87,0.59676422947086394,,,,
0.88,0.67074307275470346,,,,
0.89000000000000001,0.59676422947086394,,,,
0.90000000000000002,0.67074307275470346,,,,
0.91000000000000003,0.59676422947086394,,,,
0.92000000000000004,0.67074307275470346,,,,
0.93000000000000005,0.59676422947086394,,,,
0.93999999999999995,0.59676422947086394,,,,
0.94999999999999996,0.59676422947086394,,,,
0.95999999999999996,0.67074307275470346,,,,
0.96999999999999997,0.59676422947086394,,,,
0.97999999999999998,0.67074307275470346,,,,
0.98999999999999999,0.67074307275470346,,,,
1,0.67074307275470346,,,,
1.01,0.67074307275470346,,,,
1.02,0.67074307275470346,,,,
1.03,0.67074307275470346,,,,
1.04,0.67074307275470346,,,,
1.05,0.67074307275470346,,,,
1.0600000000000001,0.67074307275470346,,,,
1.0700000000000001,0.67074307275470346,,,,
1.0800000000000001,0.59676422947086394,,,,
1.0900000000000001,0.59676422947086394,,,,
1.1000000000000001,0.67074307275470346,,,,
1.1100000000000001,0.67074307275470346,,,,
1.1200000000000001,0.67074307275470346,,,,
1.1299999999999999,0.67074307275470346,,,,
1.1399999999999999,0.67074307275470346,,,,
1.1499999999999999,0.59676422947086394,,,,
1.1599999999999999,0.67074307275470346,,,,
1.1699999999999999,0.59676422947086394,,,,
1.1799999999999999,0.67074307275470346,,,,
1.1899999999999999,0.67074307275470346,,,,
1.2,0.67074307275470346,,,,
1.21,0.67074307275470346,,,,
1.22,0.67074307275470346,,,,
1.23,0.67074307275470346,,,,
1.24,0.67074307275470346,,,,
1.25,0.67074307275470346,,,,
1.26,0.67074307275470346,,,,
1.27,0.67074307275470346,,,,
1.28,0.67074307275470346,,,,
1.29,0.59676422947086394,,,,
1.3,0.67074307275470346,,,,
1.3100000000000001,0.67074307275470346,,,,
1.3200000000000001,0.59676422947086394,,,,
1.3300000000000001,0.59676422947086394,,,,
1.3400000000000001,0.59676422947086394,,,,
1.3500000000000001,0.67074307275470346,,,,
1.3600000000000001,0.67074307275470346,,,,
1.3700000000000001,0.67074307275470346,,,,
1.3799999999999999,0.67074307275470346,,,,
1.3899999999999999,0.67074307275470346,,,,
1.3999999999999999,0.67074307275470346,,,,
1.4099999999999999,0.67074307275470346,,,,
1.4199999999999999,0.67074307275470346,,,,
1.4299999999999999,0.67074307275470346,,,,
1.4399999999999999,0.67074307275470346,,,,
1.45,0.67074307275470346,,,,
1.46,0.67074307275470346,,,,
1.47,0.67074307275470346,,,,
1.48,0.59676422947086394,,,,
1.49,0.59676422947086394,,,,
1.5,0.59676422947086394,,,,
1.51,0.67074307275470346,,,,
1.52,0.67074307275470346,,,,
1.53,0.67074307275470346,,,,
1.54,0.67074307275470346,,,,
1.55,0.67074307275470346,,,,
1.5600000000000001,0.67074307275470346,,,,
1.5700000000000001,0.59676422947086394,,,,
1.5800000000000001,0.59676422947086394,,,,
1.5900000000000001,0.67074307275470346,,,,
1.6000000000000001,0.67074307275470346,,,,
1.6100000000000001,0.67074307275470346,,,,
1.6200000000000001,0.59676422947086394,,,,
1.6299999999999999,0.67074307275470346,,,,
1.6399999999999999,0.67074307275470346,,,,
1.6499999999999999,0.67074307275470346,,,,
1.6599999999999999,0.67074307275470346,,,,
1.6699999999999999,0.67074307275470346,,,,
1.6799999999999999,0.59676422947086394,,,,
1.6899999999999999,0.67074307275470346,,,,
1.7,0.67074307275470346,,,,
1.71,0.67074307275470346,,,,
1.72,0.67074307275470346,,,,
1.73,0.67074307275470346,,,,
1.74,0.67074307275470346,,,,
1.75,0.67074307275470346,,,,
1.76,0.67074307275470346,,,,
1.77,0.67074307275470346,,,,
1.78,0.67074307275470346,,,,
1.79,0.67074307275470346,,,,
1.8,0.67074307275470346,,,,
1.8100000000000001,0.67074307275470346,,,,
1.8200000000000001,0.67074307275470346,,,,
1.8300000000000001,0.67074307275470346,,,,
1.8400000000000001,0.67074307275470346,,,,
1.8500000000000001,0.67074307275470346,,,,
1.8600000000000001,0.67074307275470346,,,,
1.8700000000000001,0.67074307275470346,,,,
1.8799999999999999,0.67074307275470346,,,,
1.8899999999999999,0.67074307275470346,,,,
1.8999999999999999,0.67074307275470346,,,,
1.9099999999999999,0.67074307275470346,,,,
1.9199999999999999,0.67074307275470346,,,,
1.9299999999999999,0.67074307275470346,,,,
1.9399999999999999,0.67074307275470346,,,,
1.95,0.67074307275470346,,,,
1.96,0.67074307275470346,,,,
1.97,0.67074307275470346,,,,
1.98,0.67074307275470346,,,,
1.99,0.67074307275470346,,,,
2,0.67074307275470346,,,,
2.0099999999999998,0.67074307275470346,,,,
2.02,0.67074307275470346,,,,
2.0299999999999998,0.67074307275470346,,,,
2.04,0.67074307275470346,,,,
2.0499999999999998,0.67074307275470346,,,,
2.0600000000000001,0.67074307275470346,,,,
2.0699999999999998,0.67074307275470346,,,,
2.0800000000000001,0.67074307275470346,,,,
2.0899999999999999,0.67074307275470346,,,,
2.1000000000000001,0.59676422947086394,,,,
2.1099999999999999,0.67074307275470346,,,,
2.1200000000000001,0.67074307275470346,,,,
2.1299999999999999,0.67074307275470346,,,,
2.1400000000000001,0.67074307275470346,,,,
2.1499999999999999,0.67074307275470346,,,,
2.1600000000000001,0.67074307275470346,,,,
2.1699999999999999,0.67074307275470346,,,,
2.1800000000000002,0.67074307275470346,,,,
2.1899999999999999,0.67074307275470346,,,,
2.2000000000000002,0.67074307275470346,,,,
2.21,0.67074307275470346,,,,
2.2200000000000002,0.67074307275470346,,,,
2.23,0.67074307275470346,,,,
2.2400000000000002,0.67074307275470346,,,,
2.25,0.67074307275470346,,,,
2.2599999999999998,0.67074307275470346,,,,
2.27,0.67074307275470346,,,,
2.2799999999999998,0.67074307275470346,,,,
2.29,0.67074307275470346,,,,
2.2999999999999998,0.67074307275470346,,,,
2.3100000000000001,0.67074307275470346,,,,
2.3199999999999998,0.59676422947086394,,,,
2.3300000000000001,0.67074307275470346,,,,
2.3399999999999999,0.67074307275470346,,,,
2.3500000000000001,0.67074307275470346,,,,
2.3599999999999999,0.67074307275470346,,,,
2.3700000000000001,0.67074307275470346,,,,
2.3799999999999999,0.67074307275470346,,,,
2.3900000000000001,0.67074307275470346,,,,
2.3999999999999999,0.67074307275470346,,,,
2.4100000000000001,0.67074307275470346,,,,
2.4199999999999999,0.59676422947086394,,,,
2.4300000000000002,0.67074307275470346,,,,
2.4399999999999999,0.67074307275470346,,,,
2.4500000000000002,0.67074307275470346,,,,
2.46,0.67074307275470346,,,,
2.4700000000000002,0.59676422947086394,,,,
2.48,0.67074307275470346,,,,
2.4900000000000002,0.67074307275470346,,,,
2.5,0.67074307275470346,,,,
2.5099999999999998,0.67074307275470346,,,,
2.52,0.67074307275470346,,,,
2.5299999999999998,0.67074307275470346,,,,
2.54,0.67074307275470346,,,,
2.5499999999999998,0.67074307275470346,,,,
2.5600000000000001,0.67074307275470346,,,,
2.5699999999999998,0.67074307275470346,,,,
2.5800000000000001,0.67074307275470346,,,,
2.5899999999999999,0.67074307275470346,,,,
2.6000000000000001,0.67074307275470346,,,,
2.6099999999999999,0.67074307275470346,,,,
2.6200000000000001,0.67074307275470346,,,,
2.6299999999999999,0.67074307275470346,,,,
2.6400000000000001,0.67074307275470346,,,,
2.6499999999999999,0.67074307275470346,,,,
2.6600000000000001,0.67074307275470346,,,,
2.6699999999999999,0.59676422947086394,,,,
2.6800000000000002,0.67074307275470346,,,,
2.6899999999999999,0.67074307275470346,,,,
2.7000000000000002,0.67074307275470346,,,,
2.71,0.67074307275470346,,,,
2.7200000000000002,0.67074307275470346,,,,
2.73,0.67074307275470346,,,,
2.7400000000000002,0.67074307275470346,,,,
2.75,0.67074307275470346,,,,
2.7599999999999998,0.67074307275470346,,,,
2.77,0.67074307275470346,,,,
2.7799999999999998,0.67074307275470346,,,,
2.79,0.67074307275470346,,,,
2.7999999999999998,0.59676422947086394,,,,
2.8100000000000001,0.67074307275470346,,,,
2.8199999999999998,0.67074307275470346,,,,
2.8300000000000001,0.59676422947086394,,,,
2.8399999999999999,0.67074307275470346,,,,
2.8500000000000001,0.59676422947086394,,,,
2.8599999999999999,0.67074307275470346,,,,
2.8700000000000001,0.67074307275470346,,,,
2.8799999999999999,0.67074307275470346,,,,
2.8900000000000001,0.67074307275470346,,,,
2.8999999999999999,0.74965383892413229,,,,
2.9100000000000001,0.74965383892413229,,,,
2.9199999999999999,0.82856460509356111,,,,
2.9300000000000002,0.82856460509356111,,,,
2.9399999999999999,0.82856460509356111,,,,
2.9500000000000002,0.90747537126298994,,,,
2.96,0.90747537126298994,,,,
2.9700000000000002,0.90747537126298994,,,,
2.98,0.98638613743241876,,,,
2.9900000000000002,0.98638613743241876,,,,
3,1.0652969036018476,,,,
3.0099999999999998,1.0652969036018476,,,,
3.02,1.1442076697712764,,,,
3.0299999999999998,1.2231184359407052,,,,
3.04,1.2231184359407052,,,,
3.0499999999999998,1.2231184359407052,,,,
3.0600000000000001,1.2231184359407052,,,,
3.0699999999999998,1.2231184359407052,,,,
3.0800000000000001,1.2231184359407052,,,,
3.0899999999999999,1.2231184359407052,,,,
3.1000000000000001,1.3020292021101341,,,,
3.1099999999999999,1.3020292021101341,,,,
3.1200000000000001,1.2231184359407052,,,,
3.1299999999999999,1.3020292021101341,,,,
3.1400000000000001,1.3020292021101341,,,,
3.1499999999999999,1.3020292021101341,,,,
3.1600000000000001,1.3020292021101341,,,,
3.1699999999999999,1.3020292021101341,,,,
3.1800000000000002,1.3760080453939736,,,,
3.1899999999999999,1.3020292021101341,,,,
3.2000000000000002,1.3760080453939736,,,,
3.21,1.3760080453939736,,,,
3.2200000000000002,1.3020292021101341,,,,
3.23,1.3760080453939736,,,,
3.2400000000000002,1.3760080453939736,,,,
3.25,1.3760080453939736,,,,
3.2599999999999998,1.3760080453939736,,,,
3.27,1.3760080453939736,,,,
3.2799999999999998,1.3760080453939736,,,,
3.29,1.3760080453939736,,,,
3.2999999999999998,1.3760080453939736,,,,
3.3100000000000001,1.3760080453939736,,,,
3.3199999999999998,1.3760080453939736,,,,
3.3300000000000001,1.3760080453939736,,,,
3.3399999999999999,1.3760080453939736,,,,
3.3500000000000001,1.3760080453939736,,,,
3.3599999999999999,1.3760080453939736,,,,
3.3700000000000001,1.3760080453939736,,,,
3.3799999999999999,1.3760080453939736,,,,
3.3900000000000001,1.3760080453939736,,,,
3.3999999999999999,1.3760080453939736,,,,
3.4100000000000001,1.3760080453939736,,,,
3.4199999999999999,1.3760080453939736,,,,
3.4300000000000002,1.3020292021101341,,,,
3.4399999999999999,1.3760080453939736,,,,
3.4500000000000002,1.3760080453939736,,,,
3.46,1.3760080453939736,,,,
3.4700000000000002,1.3760080453939736,,,,
3.48,1.3760080453939736,,,,
3.4900000000000002,1.3760080453939736,,,,
3.5,1.3760080453939736,,,,
3.5099999999999998,1.3760080453939736,,,,
3.52,1.3020292021101341,,,,
3.5299999999999998,1.2231184359407052,,,,
3.54,1.3020292021101341,,,,
3.5499999999999998,1.3760080453939736,,,,
3.5600000000000001,1.3760080453939736,,,,
3.5699999999999998,1.3760080453939736,,,,
3.5800000000000001,1.4549188115634024,,,,
3.5899999999999999,1.5338295777328312,,,,
3.6000000000000001,1.5338295777328312,,,,
3.6099999999999999,1.6916511100716889,,,,
3.6200000000000001,1.7705618762411177,,,,
3.6299999999999999,1.7705618762411177,,,,
3.6400000000000001,1.8494726424105465,,,,
3.6499999999999999,1.8494726424105465,,,,
3.6600000000000001,1.9283834085799754,,,,
3.6699999999999999,1.9283834085799754,,,,
3.6800000000000002,2.0072941747494042,,,,
3.6899999999999999,1.9283834085799754,,,,
3.7000000000000002,1.9283834085799754,,,,
3.71,2.0072941747494042,,,,
3.7200000000000002,2.0072941747494042,,,,
3.73,2.0072941747494042,,,,
3.7400000000000002,1.9283834085799754,,,,
3.75,1.9283834085799754,,,,
3.7599999999999998,1.9283834085799754,,,,
3.77,1.8494726424105465,,,,
3.7799999999999998,1.9283834085799754,,,,
3.79,1.9283834085799754,,,,
3.7999999999999998,1.9283834085799754,,,,
3.8100000000000001,2.0072941747494042,,,,
3.8199999999999998,2.0072941747494042,,,,
3.8300000000000001,1.9283834085799754,,,,
3.8399999999999999,2.0072941747494042,,,,
3.8500000000000001,1.9283834085799754,,,,
3.8599999999999999,1.9283834085799754,,,,
3.8700000000000001,1.9283834085799754,,,,
3.8799999999999999,1.9283834085799754,,,,
3.8900000000000001,1.9283834085799754,,,,
3.8999999999999999,1.9283834085799754,,,,
3.9100000000000001,1.9283834085799754,,,,
3.9199999999999999,1.9283834085799754,,,,
3.9300000000000002,1.9283834085799754,,,,
3.9399999999999999,1.9283834085799754,,,,
3.9500000000000002,1.9283834085799754,,,,
3.96,1.9283834085799754,,,,
3.9700000000000002,1.9283834085799754,,,,
3.98,1.9283834085799754,,,,
3.9900000000000002,1.9283834085799754,,,,
4,1.9283834085799754,,,,
4.0099999999999998,2.0072941747494042,,,,
4.0199999999999996,2.0072941747494042,,,,
4.0300000000000002,2.0072941747494042,,,,
4.04,2.0072941747494042,,,,
4.0499999999999998,2.1601837842026725,,,,
4.0599999999999996,2.3180053165415302,,,,
4.0700000000000003,2.396916082710959,,,,
4.0800000000000001,2.5547376150498167,,,,
4.0899999999999999,2.7125591473886743,,,,
4.0999999999999996,2.8654487568419427,,,,
4.1100000000000003,2.9443595230113715,,,,
4.1200000000000001,3.0232702891808003,,,,
4.1299999999999999,3.0232702891808003,,,,
4.1399999999999997,2.9443595230113715,,,,
4.1500000000000004,3.0232702891808003,,,,
4.1600000000000001,3.0232702891808003,,,,
4.1699999999999999,2.9443595230113715,,,,
4.1799999999999997,3.0232702891808003,,,,
4.1900000000000004,3.0232702891808003,,,,
4.2000000000000002,2.9443595230113715,,,,
4.21,2.9443595230113715,,,,
4.2199999999999998,2.8654487568419427,,,,
4.2300000000000004,2.8654487568419427,,,,
4.2400000000000002,2.8654487568419427,,,,
4.25,2.7914699135581031,,,,
4.2599999999999998,2.8654487568419427,,,,
4.2699999999999996,2.8654487568419427,,,,
4.2800000000000002,2.7914699135581031,,,,
4.29,2.7914699135581031,,,,
4.2999999999999998,2.7914699135581031,,,,
4.3099999999999996,2.8654487568419427,,,,
4.3200000000000003,2.7914699135581031,,,,
4.3300000000000001,2.7914699135581031,,,,
4.3399999999999999,2.7914699135581031,,,,
4.3499999999999996,2.7914699135581031,,,,
4.3600000000000003,2.7914699135581031,,,,
4.3700000000000001,2.7914699135581031,,,,
4.3799999999999999,2.7125591473886743,,,,
4.3899999999999997,2.7125591473886743,,,,
4.4000000000000004,2.7125591473886743,,,,
4.4100000000000001,2.7125591473886743,,,,
4.4199999999999999,2.7125591473886743,,,,
4.4299999999999997,2.7125591473886743,,,,
4.4400000000000004,2.7125591473886743,,,,
4.4500000000000002,2.7125591473886743,,,,
4.46,2.7125591473886743,,,,
4.4699999999999998,2.7125591473886743,,,,
4.4800000000000004,2.7125591473886743,,,,
4.4900000000000002,2.7125591473886743,,,,
4.5,2.7914699135581031,,,,
4.5099999999999998,2.8654487568419427,,,,
4.5199999999999996,2.9443595230113715,,,,
4.5300000000000002,3.1021810553502291,,,,
4.54,3.3389133538585156,,,,
4.5499999999999998,3.3389133538585156,,,,
4.5599999999999996,3.6496244956506416,,,,
4.5700000000000003,3.6496244956506416,,,,
4.5800000000000001,3.7285352618200704,,,,
4.5899999999999999,3.7285352618200704,,,,
4.5999999999999996,3.7285352618200704,,,,
4.6100000000000003,3.7285352618200704,,,,
4.6200000000000001,3.7285352618200704,,,,
4.6299999999999999,3.7285352618200704,,,,
4.6399999999999997,3.7285352618200704,,,,
4.6500000000000004,3.5707137294812128,,,,
4.6600000000000001,3.5707137294812128,,,,
4.6699999999999999,3.5707137294812128,,,,
4.6799999999999997,3.5707137294812128,,,,
4.6900000000000004,3.4967348861973733,,,,
4.7000000000000002,3.4178241200279444,,,,
4.71,3.4967348861973733,,,,
4.7199999999999998,3.4178241200279444,,,,
4.7300000000000004,3.4178241200279444,,,,
4.7400000000000002,3.4178241200279444,,,,
4.75,3.4178241200279444,,,,
4.7599999999999998,3.3389133538585156,,,,
4.7699999999999996,3.3389133538585156,,,,
4.7800000000000002,3.3389133538585156,,,,
4.79,3.3389133538585156,,,,
4.7999999999999998,3.3389133538585156,,,,
4.8099999999999996,3.3389133538585156,,,,
4.8200000000000003,3.3389133538585156,,,,
4.8300000000000001,3.3389133538585156,,,,
4.8399999999999999,3.3389133538585156,,,,
4.8499999999999996,3.3389133538585156,,,,
4.8600000000000003,3.3389133538585156,,,,
4.8700000000000001,3.3389133538585156,,,,
4.8799999999999999,3.3389133538585156,,,,
4.8899999999999997,3.3389133538585156,,,,
4.9000000000000004,3.2600025876890868,,,,
4.9100000000000001,3.3389133538585156,,,,
4.9199999999999999,3.3389133538585156,,,,
4.9299999999999997,3.3389133538585156,,,,
4.9400000000000004,3.2600025876890868,,,,
4.9500000000000002,3.2600025876890868,,,,
4.96,3.3389133538585156,,,,
4.9699999999999998,3.3389133538585156,,,,
4.9800000000000004,3.3389133538585156,,,,
4.9900000000000002,3.4967348861973733,,,,
5,3.7285352618200704,,,,
5.0099999999999998,3.8074460279894993,,,,
5.0199999999999996,4.0441783264977857,,,,
5.0300000000000002,4.1230890926672146,,,,
5.04,4.2019998588366434,,,,
5.0499999999999998,4.2809106250060722,,,,
5.0599999999999996,4.4338002344593406,,,,
5.0700000000000003,4.4338002344593406,,,,
5.0800000000000001,4.4338002344593406,,,,
5.0899999999999999,4.5916217667981982,,,,
5.0999999999999996,4.4338002344593406,,,,
5.1100000000000003,4.4338002344593406,,,,
5.1200000000000001,4.4338002344593406,,,,
5.1299999999999999,4.4338002344593406,,,,
5.1399999999999997,4.3548894682899117,,,,
5.1500000000000004,4.3548894682899117,,,,
5.1600000000000001,4.3548894682899117,,,,
5.1699999999999999,4.2809106250060722,,,,
5.1799999999999997,4.2019998588366434,,,,
5.1900000000000004,4.2019998588366434,,,,
5.2000000000000002,4.2019998588366434,,,,
5.21,4.2809106250060722,,,,
5.2199999999999998,4.2019998588366434,,,,
5.2300000000000004,4.2019998588366434,,,,
5.2400000000000002,4.2019998588366434,,,,
5.25,4.1230890926672146,,,,
5.2599999999999998,4.2019998588366434,,,,
5.2699999999999996,4.1230890926672146,,,,
5.2800000000000002,4.0441783264977857,,,,
5.29,4.1230890926672146,,,,
5.2999999999999998,4.0441783264977857,,,,
5.3099999999999996,4.1230890926672146,,,,
5.3200000000000003,4.0441783264977857,,,,
5.3300000000000001,4.0441783264977857,,,,
5.3399999999999999,4.0441783264977857,,,,
5.3499999999999996,4.0441783264977857,,,,
5.3600000000000003,4.0441783264977857,,,,
5.3700000000000001,3.9652675603283569,,,,
5.3799999999999999,4.0441783264977857,,,,
5.3899999999999997,4.0441783264977857,,,,
5.4000000000000004,4.0441783264977857,,,,
5.4100000000000001,4.1230890926672146,,,,
5.4199999999999999,4.2019998588366434,,,,
5.4299999999999997,4.3548894682899117,,,,
5.4400000000000004,4.4338002344593406,,,,
5.4500000000000002,4.5916217667981982,,,,
5.46,4.7494432991370559,,,,
5.4699999999999998,4.670532532967627,,,,
5.4800000000000004,3.7285352618200704,,,,
5.4900000000000002,3.8863567941589281,,,,
5.5,3.7285352618200704,,,,
5.5099999999999998,3.8074460279894993,,,,
5.5199999999999996,3.9652675603283569,,,,
5.5300000000000002,3.7285352618200704,,,,
5.54,3.7285352618200704,,,,
5.5499999999999998,3.7285352618200704,,,,
5.5599999999999996,3.7285352618200704,,,,
5.5700000000000003,3.6496244956506416,,,,
5.5800000000000001,3.7285352618200704,,,,
5.5899999999999999,3.7285352618200704,,,,
5.5999999999999996,3.7285352618200704,,,,
5.6100000000000003,3.7285352618200704,,,,
5.6200000000000001,3.7285352618200704,,,,
5.6299999999999999,3.7285352618200704,,,,
5.6399999999999997,3.7285352618200704,,,,
5.6500000000000004,3.6496244956506416,,,,
5.6600000000000001,3.7285352618200704,,,,
5.6699999999999999,3.7285352618200704,,,,
5.6799999999999997,3.7285352618200704,,,,
5.6900000000000004,3.7285352618200704,,,,
5.7000000000000002,3.7285352618200704,,,,
5.71,3.7285352618200704,,,,
5.7199999999999998,3.7285352618200704,,,,
5.7300000000000004,3.7285352618200704,,,,
5.7400000000000002,3.7285352618200704,,,,
5.75,3.6496244956506416,,,,
5.7599999999999998,3.7285352618200704,,,,
5.7699999999999996,3.6496244956506416,,,,
5.7800000000000002,3.6496244956506416,,,,
5.79,3.6496244956506416,,,,
5.7999999999999998,3.6496244956506416,,,,
5.8099999999999996,3.6496244956506416,,,,
5.8200000000000003,3.6496244956506416,,,,
5.8300000000000001,3.6496244956506416,,,,
5.8399999999999999,3.6496244956506416,,,,
5.8499999999999996,3.5707137294812128,,,,
5.8600000000000003,3.5707137294812128,,,,
5.8700000000000001,3.5707137294812128,,,,
5.8799999999999999,3.5707137294812128,,,,
5.8899999999999997,3.5707137294812128,,,,
5.9000000000000004,3.4178241200279444,,,,
5.9100000000000001,3.5707137294812128,,,,
5.9199999999999999,3.5707137294812128,,,,
5.9299999999999997,3.5707137294812128,,,,
5.9400000000000004,3.5707137294812128,,,,
5.9500000000000002,3.5707137294812128,,,,
5.96,3.7285352618200704,,,,
5.9699999999999998,3.7285352618200704,,,,
5.9800000000000004,3.8074460279894993,,,,
5.9900000000000002,3.8863567941589281,,,,
6,4.0441783264977857,,,,
6.0099999999999998,4.0441783264977857,,,,
6.0199999999999996,4.0441783264977857,,,,
6.0300000000000002,4.0441783264977857,,,,
6.04,4.1230890926672146,,,,
6.0499999999999998,4.2809106250060722,,,,
6.0599999999999996,4.2809106250060722,,,,
6.0700000000000003,4.2809106250060722,,,,
6.0800000000000001,4.4338002344593406,,,,
6.0899999999999999,4.4338002344593406,,,,
6.0999999999999996,4.4338002344593406,,,,
6.1100000000000003,4.4338002344593406,,,,
6.1200000000000001,4.4338002344593406,,,,
6.1299999999999999,4.4338002344593406,,,,
6.1399999999999997,4.5916217667981982,,,,
6.1500000000000004,4.5916217667981982,,,,
6.1600000000000001,4.670532532967627,,,,
6.1699999999999999,4.5916217667981982,,,,
6.1799999999999997,4.5916217667981982,,,,
6.1900000000000004,4.5916217667981982,,,,
6.2000000000000002,4.670532532967627,,,,
6.21,4.670532532967627,,,,
6.2199999999999998,4.670532532967627,,,,
6.2300000000000004,4.670532532967627,,,,
6.2400000000000002,4.670532532967627,,,,
6.25,4.670532532967627,,,,
6.2599999999999998,4.670532532967627,,,,
6.2699999999999996,4.670532532967627,,,,
6.2800000000000002,4.7494432991370559,,,,
6.29,4.8283540653064847,,,,
6.2999999999999998,4.8283540653064847,,,,
6.3099999999999996,4.8283540653064847,,,,
6.3200000000000003,4.8283540653064847,,,,
6.3300000000000001,4.8283540653064847,,,,
6.3399999999999999,4.8283540653064847,,,,
6.3499999999999996,4.8283540653064847,,,,
6.3600000000000003,4.9072648314759135,,,,
6.3700000000000001,4.9072648314759135,,,,
6.3799999999999999,4.8283540653064847,,,,
6.3899999999999997,4.9072648314759135,,,,
6.4000000000000004,4.9072648314759135,,,,
6.4100000000000001,4.9072648314759135,,,,
6.4199999999999999,4.9861755976453424,,,,
6.4299999999999997,5.0601544409291819,,,,
6.4400000000000004,5.0601544409291819,,,,
6.4500000000000002,5.2179759732680395,,,,
6.46,5.2968867394374683,,,,
6.4699999999999998,5.2179759732680395,,,,
6.4800000000000004,5.2968867394374683,,,,
6.4900000000000002,5.5336190379457548,,,,
6.5,5.5336190379457548,,,,
6.5099999999999998,5.6125298041151837,,,,
6.5199999999999996,5.6125298041151837,,,,
6.5300000000000002,5.6914405702846125,,,,
6.54,5.6914405702846125,,,,
