"Data Set 1:Time(s)","Data Set 1:Cuff Pressure(mm Hg)","Data Set 1:Systolic(mm Hg)","Data Set 1:Diastolic(mm Hg)","Data Set 1:Pulse(bpm)","Data Set 1:Mean Arterial Pressure(mm Hg)","Data Set 2:Time(s)","Data Set 2:Cuff Pressure(mm Hg)","Data Set 2:Systolic(mm Hg)","Data Set 2:Diastolic(mm Hg)","Data Set 2:Pulse(bpm)","Data Set 2:Mean Arterial Pressure(mm Hg)","Data Set 3:Time(s)","Data Set 3:Cuff Pressure(mm Hg)","Data Set 3:Systolic(mm Hg)","Data Set 3:Diastolic(mm Hg)","Data Set 3:Pulse(bpm)","Data Set 3:Mean Arterial Pressure(mm Hg)","Data Set 4:Time(s)","Data Set 4:Cuff Pressure(mm Hg)","Data Set 4:Systolic(mm Hg)","Data Set 4:Diastolic(mm Hg)","Data Set 4:Pulse(bpm)","Data Set 4:Mean Arterial Pressure(mm Hg)","Data Set 5:Time(s)","Data Set 5:Cuff Pressure(mm Hg)","Data Set 5:Systolic(mm Hg)","Data Set 5:Diastolic(mm Hg)","Data Set 5:Pulse(bpm)","Data Set 5:Mean Arterial Pressure(mm Hg)"
0.19,0.67074307275470346,,,,,0.19,1.7705618762411177,,,,,0.19,1.6916511100716889,,,,,0.19,4.5127110006287694,,,,,0.19,3.0232702891808003,,,,
0.20000000000000001,0.74965383892413229,,,,,0.20000000000000001,1.7705618762411177,,,,,0.20000000000000001,1.7705618762411177,,,,,0.20000000000000001,4.5127110006287694,,,,,0.20000000000000001,3.0232702891808003,,,,
0.20999999999999999,0.67074307275470346,,,,,0.20999999999999999,1.8494726424105465,,,,,0.20999999999999999,1.6916511100716889,,,,,0.20999999999999999,4.4338002344593406,,,,,0.20999999999999999,3.0232702891808003,,,,
0.22,0.74965383892413229,,,,,0.22,1.8494726424105465,,,,,0.22,1.7705618762411177,,,,,0.22,4.5127110006287694,,,,,0.22,3.0232702891808003,,,,
0.23000000000000001,0.74965383892413229,,,,,0.23000000000000001,1.8494726424105465,,,,,0.23000000000000001,1.7705618762411177,,,,,0.23000000000000001,4.4338002344593406,,,,,0.23000000000000001,3.0232702891808003,,,,
0.23999999999999999,0.67074307275470346,,,,,0.23999999999999999,1.8494726424105465,,,,,0.23999999999999999,1.6916511100716889,,,,,0.23999999999999999,4.5127110006287694,,,,,0.23999999999999999,3.0232702891808003,,,,
0.25,0.82856460509356111,,,,,0.25,1.8494726424105465,,,,,0.25,1.7705618762411177,,,,,0.25,4.4338002344593406,,,,,0.25,3.0232702891808003,,,,
0.26000000000000001,0.67074307275470346,,,,,0.26000000000000001,1.9283834085799754,,,,,0.26000000000000001,1.6916511100716889,,,,,0.26000000000000001,4.4338002344593406,,,,,0.26000000000000001,3.0232702891808003,,,,
0.27000000000000002,0.67074307275470346,,,,,0.27000000000000002,1.9283834085799754,,,,,0.27000000000000002,1.7705618762411177,,,,,0.27000000000000002,4.4338002344593406,,,,,0.27000000000000002,3.0232702891808003,,,,
0.28000000000000003,0.67074307275470346,,,,,0.28000000000000003,1.8494726424105465,,,,,0.28000000000000003,1.7705618762411177,,,,,0.28000000000000003,4.4338002344593406,,,,,0.28000000000000003,3.0232702891808003,,,,
0.28999999999999998,0.67074307275470346,,,,,0.28999999999999998,1.9283834085799754,,,,,0.28999999999999998,1.6916511100716889,,,,,0.28999999999999998,4.4338002344593406,,,,,0.28999999999999998,3.0232702891808003,,,,
0.29999999999999999,0.74965383892413229,,,,,0.29999999999999999,1.8494726424105465,,,,,0.29999999999999999,1.7705618762411177,,,,,0.29999999999999999,4.4338002344593406,,,,,0.29999999999999999,2.9443595230113715,,,,
0.31,0.67074307275470346,,,,,0.31,1.9283834085799754,,,,,0.31,1.6916511100716889,,,,,0.31,4.4338002344593406,,,,,0.31,3.0232702891808003,,,,
0.32000000000000001,0.74965383892413229,,,,,0.32000000000000001,1.9283834085799754,,,,,0.32000000000000001,1.7705618762411177,,,,,0.32000000000000001,4.4338002344593406,,,,,0.32000000000000001,2.9443595230113715,,,,
0.33000000000000002,0.67074307275470346,,,,,0.33000000000000002,1.8494726424105465,,,,,0.33000000000000002,1.7705618762411177,,,,,0.33000000000000002,4.3548894682899117,,,,,0.33000000000000002,2.9443595230113715,,,,
0.34000000000000002,0.59676422947086394,,,,,0.34000000000000002,1.9283834085799754,,,,,0.34000000000000002,1.6916511100716889,,,,,0.34000000000000002,4.4338002344593406,,,,,0.34000000000000002,3.0232702891808003,,,,
0.34999999999999998,0.67074307275470346,,,,,0.34999999999999998,1.9283834085799754,,,,,0.34999999999999998,1.7705618762411177,,,,,0.34999999999999998,4.3548894682899117,,,,,0.34999999999999998,2.9443595230113715,,,,
0.35999999999999999,0.59676422947086394,,,,,0.35999999999999999,2.0072941747494042,,,,,0.35999999999999999,1.7705618762411177,,,,,0.35999999999999999,4.4338002344593406,,,,,0.35999999999999999,3.0232702891808003,,,,
0.37,0.67074307275470346,,,,,0.37,1.9283834085799754,,,,,0.37,1.7705618762411177,,,,,0.37,4.4338002344593406,,,,,0.37,2.9443595230113715,,,,
0.38,0.67074307275470346,,,,,0.38,1.9283834085799754,,,,,0.38,1.7705618762411177,,,,,0.38,4.3548894682899117,,,,,0.38,2.9443595230113715,,,,
0.39000000000000001,0.67074307275470346,,,,,0.39000000000000001,1.9283834085799754,,,,,0.39000000000000001,1.6916511100716889,,,,,0.39000000000000001,4.4338002344593406,,,,,0.39000000000000001,2.9443595230113715,,,,
0.40000000000000002,0.67074307275470346,,,,,0.40000000000000002,1.9283834085799754,,,,,0.40000000000000002,1.7705618762411177,,,,,0.40000000000000002,4.4338002344593406,,,,,0.40000000000000002,2.9443595230113715,,,,
0.40999999999999998,0.59676422947086394,,,,,0.40999999999999998,2.0072941747494042,,,,,0.40999999999999998,1.6916511100716889,,,,,0.40999999999999998,4.4338002344593406,,,,,0.40999999999999998,2.9443595230113715,,,,
0.41999999999999998,0.59676422947086394,,,,,0.41999999999999998,1.9283834085799754,,,,,0.41999999999999998,1.7705618762411177,,,,,0.41999999999999998,4.4338002344593406,,,,,0.41999999999999998,2.9443595230113715,,,,
0.42999999999999999,0.67074307275470346,,,,,0.42999999999999999,1.9283834085799754,,,,,0.42999999999999999,1.7705618762411177,,,,,0.42999999999999999,4.5127110006287694,,,,,0.42999999999999999,2.9443595230113715,,,,
0.44,0.59676422947086394,,,,,0.44,1.9283834085799754,,,,,0.44,1.6916511100716889,,,,,0.44,4.5916217667981982,,,,,0.44,2.9443595230113715,,,,
0.45000000000000001,0.67074307275470346,,,,,0.45000000000000001,1.8494726424105465,,,,,0.45000000000000001,1.7705618762411177,,,,,0.45000000000000001,4.670532532967627,,,,,0.45000000000000001,2.9443595230113715,,,,
0.46000000000000002,0.67074307275470346,,,,,0.46000000000000002,1.9283834085799754,,,,,0.46000000000000002,1.7705618762411177,,,,,0.46000000000000002,4.670532532967627,,,,,0.46000000000000002,3.0232702891808003,,,,
0.46999999999999997,0.67074307275470346,,,,,0.46999999999999997,1.9283834085799754,,,,,0.46999999999999997,1.7705618762411177,,,,,0.46999999999999997,4.8283540653064847,,,,,0.46999999999999997,3.0232702891808003,,,,
0.47999999999999998,0.67074307275470346,,,,,0.47999999999999998,1.9283834085799754,,,,,0.47999999999999998,1.7705618762411177,,,,,0.47999999999999998,4.8283540653064847,,,,,0.47999999999999998,3.0232702891808003,,,,
0.48999999999999999,0.59676422947086394,,,,,0.48999999999999999,1.9283834085799754,,,,,0.48999999999999999,1.6916511100716889,,,,,0.48999999999999999,4.9072648314759135,,,,,0.48999999999999999,2.9443595230113715,,,,
0.5,0.67074307275470346,,,,,0.5,1.9283834085799754,,,,,0.5,1.7705618762411177,,,,,0.5,4.9861755976453424,,,,,0.5,3.0232702891808003,,,,
0.51000000000000001,0.59676422947086394,,,,,0.51000000000000001,1.9283834085799754,,,,,0.51000000000000001,1.7705618762411177,,,,,0.51000000000000001,4.9861755976453424,,,,,0.51000000000000001,3.0232702891808003,,,,
0.52000000000000002,0.67074307275470346,,,,,0.52000000000000002,1.9283834085799754,,,,,0.52000000000000002,1.7705618762411177,,,,,0.52000000000000002,5.2179759732680395,,,,,0.52000000000000002,3.0232702891808003,,,,
0.53000000000000003,0.67074307275470346,,,,,0.53000000000000003,1.9283834085799754,,,,,0.53000000000000003,1.7705618762411177,,,,,0.53000000000000003,5.2968867394374683,,,,,0.53000000000000003,3.0232702891808003,,,,
0.54000000000000004,0.67074307275470346,,,,,0.54000000000000004,1.9283834085799754,,,,,0.54000000000000004,1.6916511100716889,,,,,0.54000000000000004,5.454708271776326,,,,,0.54000000000000004,3.0232702891808003,,,,
0.55000000000000004,0.67074307275470346,,,,,0.55000000000000004,1.8494726424105465,,,,,0.55000000000000004,1.7705618762411177,,,,,0.55000000000000004,5.5336190379457548,,,,,0.55000000000000004,3.0232702891808003,,,,
0.56000000000000005,0.59676422947086394,,,,,0.56000000000000005,1.8494726424105465,,,,,0.56000000000000005,1.7705618762411177,,,,,0.56000000000000005,5.6125298041151837,,,,,0.56000000000000005,3.0232702891808003,,,,
0.56999999999999995,0.67074307275470346,,,,,0.56999999999999995,1.8494726424105465,,,,,0.56999999999999995,1.6916511100716889,,,,,0.56999999999999995,5.8443301797378808,,,,,0.56999999999999995,3.0232702891808003,,,,
0.57999999999999996,0.67074307275470346,,,,,0.57999999999999996,1.9283834085799754,,,,,0.57999999999999996,1.7705618762411177,,,,,0.57999999999999996,5.8443301797378808,,,,,0.57999999999999996,3.0232702891808003,,,,
0.58999999999999997,0.67074307275470346,,,,,0.58999999999999997,1.8494726424105465,,,,,0.58999999999999997,1.6916511100716889,,,,,0.58999999999999997,6.0810624782461673,,,,,0.58999999999999997,3.0232702891808003,,,,
0.59999999999999998,0.67074307275470346,,,,,0.59999999999999998,1.8494726424105465,,,,,0.59999999999999998,1.7705618762411177,,,,,0.59999999999999998,6.0810624782461673,,,,,0.59999999999999998,3.0232702891808003,,,,
0.60999999999999999,0.59676422947086394,,,,,0.60999999999999999,1.9283834085799754,,,,,0.60999999999999999,1.6916511100716889,,,,,0.60999999999999999,6.1599732444155961,,,,,0.60999999999999999,3.0232702891808003,,,,
0.62,0.67074307275470346,,,,,0.62,1.9283834085799754,,,,,0.62,1.7705618762411177,,,,,0.62,6.238884010585025,,,,,0.62,3.0232702891808003,,,,
0.63,0.67074307275470346,,,,,0.63,1.9283834085799754,,,,,0.63,1.7705618762411177,,,,,0.63,6.1599732444155961,,,,,0.63,3.0232702891808003,,,,
0.64000000000000001,0.59676422947086394,,,,,0.64000000000000001,1.9283834085799754,,,,,0.64000000000000001,1.6916511100716889,,,,,0.64000000000000001,6.238884010585025,,,,,0.64000000000000001,3.0232702891808003,,,,
0.65000000000000002,0.67074307275470346,,,,,0.65000000000000002,1.9283834085799754,,,,,0.65000000000000002,1.7705618762411177,,,,,0.65000000000000002,6.1599732444155961,,,,,0.65000000000000002,3.0232702891808003,,,,
0.66000000000000003,0.59676422947086394,,,,,0.66000000000000003,1.9283834085799754,,,,,0.66000000000000003,1.6916511100716889,,,,,0.66000000000000003,6.1599732444155961,,,,,0.66000000000000003,3.0232702891808003,,,,
0.67000000000000004,0.67074307275470346,,,,,0.67000000000000004,1.9283834085799754,,,,,0.67000000000000004,1.7705618762411177,,,,,0.67000000000000004,6.1599732444155961,,,,,0.67000000000000004,3.0232702891808003,,,,
0.68000000000000005,0.67074307275470346,,,,,0.68000000000000005,1.9283834085799754,,,,,0.68000000000000005,1.7705618762411177,,,,,0.68000000000000005,6.0021517120767385,,,,,0.68000000000000005,3.0232702891808003,,,,
0.68999999999999995,0.67074307275470346,,,,,0.68999999999999995,2.0072941747494042,,,,,0.68999999999999995,1.6916511100716889,,,,,0.68999999999999995,6.0810624782461673,,,,,0.68999999999999995,3.0232702891808003,,,,
0.69999999999999996,0.67074307275470346,,,,,0.69999999999999996,2.0072941747494042,,,,,0.69999999999999996,1.7705618762411177,,,,,0.69999999999999996,6.0021517120767385,,,,,0.69999999999999996,3.0232702891808003,,,,
0.70999999999999996,0.67074307275470346,,,,,0.70999999999999996,2.0812730180332437,,,,,0.70999999999999996,1.7705618762411177,,,,,0.70999999999999996,6.0810624782461673,,,,,0.70999999999999996,3.0232702891808003,,,,
0.71999999999999997,0.67074307275470346,,,,,0.71999999999999997,2.0072941747494042,,,,,0.71999999999999997,1.7705618762411177,,,,,0.71999999999999997,5.9232409459073097,,,,,0.71999999999999997,3.0232702891808003,,,,
0.72999999999999998,0.67074307275470346,,,,,0.72999999999999998,2.0812730180332437,,,,,0.72999999999999998,1.7705618762411177,,,,,0.72999999999999998,5.9232409459073097,,,,,0.72999999999999998,3.0232702891808003,,,,
0.73999999999999999,0.67074307275470346,,,,,0.73999999999999999,2.0812730180332437,,,,,0.73999999999999999,1.6916511100716889,,,,,0.73999999999999999,5.9232409459073097,,,,,0.73999999999999999,3.0232702891808003,,,,
0.75,0.67074307275470346,,,,,0.75,2.0812730180332437,,,,,0.75,1.7705618762411177,,,,,0.75,5.9232409459073097,,,,,0.75,3.0232702891808003,,,,
0.76000000000000001,0.59676422947086394,,,,,0.76000000000000001,2.0812730180332437,,,,,0.76000000000000001,1.7705618762411177,,,,,0.76000000000000001,5.8443301797378808,,,,,0.76000000000000001,3.0232702891808003,,,,
0.77000000000000002,0.67074307275470346,,,,,0.77000000000000002,2.0812730180332437,,,,,0.77000000000000002,1.7705618762411177,,,,,0.77000000000000002,5.8443301797378808,,,,,0.77000000000000002,3.0232702891808003,,,,
0.78000000000000003,0.59676422947086394,,,,,0.78000000000000003,2.0812730180332437,,,,,0.78000000000000003,1.7705618762411177,,,,,0.78000000000000003,5.8443301797378808,,,,,0.78000000000000003,3.0232702891808003,,,,
0.79000000000000004,0.59676422947086394,,,,,0.79000000000000004,2.0812730180332437,,,,,0.79000000000000004,1.7705618762411177,,,,,0.79000000000000004,5.8443301797378808,,,,,0.79000000000000004,3.0232702891808003,,,,
0.80000000000000004,0.67074307275470346,,,,,0.80000000000000004,2.0812730180332437,,,,,0.80000000000000004,1.7705618762411177,,,,,0.80000000000000004,5.9232409459073097,,,,,0.80000000000000004,3.0232702891808003,,,,
0.81000000000000005,0.67074307275470346,,,,,0.81000000000000005,2.1601837842026725,,,,,0.81000000000000005,1.7705618762411177,,,,,0.81000000000000005,5.8443301797378808,,,,,0.81000000000000005,3.0232702891808003,,,,
0.81999999999999995,0.67074307275470346,,,,,0.81999999999999995,2.1601837842026725,,,,,0.81999999999999995,1.7705618762411177,,,,,0.81999999999999995,5.8443301797378808,,,,,0.81999999999999995,3.1021810553502291,,,,
0.82999999999999996,0.67074307275470346,,,,,0.82999999999999996,2.1601837842026725,,,,,0.82999999999999996,1.7705618762411177,,,,,0.82999999999999996,5.8443301797378808,,,,,0.82999999999999996,3.0232702891808003,,,,
0.83999999999999997,0.67074307275470346,,,,,0.83999999999999997,2.1601837842026725,,,,,0.83999999999999997,1.6916511100716889,,,,,0.83999999999999997,5.8443301797378808,,,,,0.83999999999999997,3.0232702891808003,,,,
0.84999999999999998,0.67074307275470346,,,,,0.84999999999999998,2.1601837842026725,,,,,0.84999999999999998,1.7705618762411177,,,,,0.84999999999999998,5.8443301797378808,,,,,0.84999999999999998,3.0232702891808003,,,,
0.85999999999999999,0.67074307275470346,,,,,0.85999999999999999,2.2390945503721014,,,,,0.85999999999999999,1.7705618762411177,,,,,0.85999999999999999,5.8443301797378808,,,,,0.85999999999999999,3.1021810553502291,,,,
0.87,0.67074307275470346,,,,,0.87,2.2390945503721014,,,,,0.87,1.7705618762411177,,,,,0.87,5.765419413568452,,,,,0.87,3.1021810553502291,,,,
0.88,0.59676422947086394,,,,,0.88,2.3180053165415302,,,,,0.88,1.7705618762411177,,,,,0.88,5.765419413568452,,,,,0.88,3.1021810553502291,,,,
0.89000000000000001,0.67074307275470346,,,,,0.89000000000000001,2.3180053165415302,,,,,0.89000000000000001,1.6916511100716889,,,,,0.89000000000000001,5.8443301797378808,,,,,0.89000000000000001,3.0232702891808003,,,,
0.90000000000000002,0.67074307275470346,,,,,0.90000000000000002,2.2390945503721014,,,,,0.90000000000000002,1.7705618762411177,,,,,0.90000000000000002,5.6914405702846125,,,,,0.90000000000000002,3.1021810553502291,,,,
0.91000000000000003,0.59676422947086394,,,,,0.91000000000000003,2.3180053165415302,,,,,0.91000000000000003,1.6916511100716889,,,,,0.91000000000000003,5.6914405702846125,,,,,0.91000000000000003,3.1021810553502291,,,,
0.92000000000000004,0.67074307275470346,,,,,0.92000000000000004,2.3180053165415302,,,,,0.92000000000000004,1.7705618762411177,,,,,0.92000000000000004,5.6914405702846125,,,,,0.92000000000000004,3.0232702891808003,,,,
0.93000000000000005,0.67074307275470346,,,,,0.93000000000000005,2.3180053165415302,,,,,0.93000000000000005,1.7705618762411177,,,,,0.93000000000000005,5.6914405702846125,,,,,0.93000000000000005,3.1021810553502291,,,,
0.93999999999999995,0.67074307275470346,,,,,0.93999999999999995,2.3180053165415302,,,,,0.93999999999999995,1.7705618762411177,,,,,0.93999999999999995,5.6914405702846125,,,,,0.93999999999999995,3.1021810553502291,,,,
0.94999999999999996,0.59676422947086394,,,,,0.94999999999999996,2.2390945503721014,,,,,0.94999999999999996,1.7705618762411177,,,,,0.94999999999999996,5.6914405702846125,,,,,0.94999999999999996,3.0232702891808003,,,,
0.95999999999999996,0.59676422947086394,,,,,0.95999999999999996,2.3180053165415302,,,,,0.95999999999999996,1.7705618762411177,,,,,0.95999999999999996,5.6125298041151837,,,,,0.95999999999999996,3.0232702891808003,,,,
0.96999999999999997,0.59676422947086394,,,,,0.96999999999999997,2.1601837842026725,,,,,0.96999999999999997,1.7705618762411177,,,,,0.96999999999999997,5.6125298041151837,,,,,0.96999999999999997,3.0232702891808003,,,,
0.97999999999999998,0.59676422947086394,,,,,0.97999999999999998,2.1601837842026725,,,,,0.97999999999999998,1.7705618762411177,,,,,0.97999999999999998,5.6125298041151837,,,,,0.97999999999999998,3.0232702891808003,,,,
0.98999999999999999,0.67074307275470346,,,,,0.98999999999999999,2.1601837842026725,,,,,0.98999999999999999,1.6916511100716889,,,,,0.98999999999999999,5.6125298041151837,,,,,0.98999999999999999,3.0232702891808003,,,,
1,0.67074307275470346,,,,,1,2.0812730180332437,,,,,1,1.7705618762411177,,,,,1,5.6914405702846125,,,,,1,3.0232702891808003,,,,
1.01,0.59676422947086394,,,,,1.01,2.1601837842026725,,,,,1.01,1.7705618762411177,,,,,1.01,5.6914405702846125,,,,,1.01,3.1021810553502291,,,,
1.02,0.67074307275470346,,,,,1.02,2.1601837842026725,,,,,1.02,1.6916511100716889,,,,,1.02,5.8443301797378808,,,,,1.02,3.1021810553502291,,,,
1.03,0.67074307275470346,,,,,1.03,2.0812730180332437,,,,,1.03,1.6916511100716889,,,,,1.03,5.8443301797378808,,,,,1.03,3.1021810553502291,,,,
1.04,0.67074307275470346,,,,,1.04,2.0812730180332437,,,,,1.04,1.7705618762411177,,,,,1.04,6.0810624782461673,,,,,1.04,3.1021810553502291,,,,
1.05,0.67074307275470346,,,,,1.05,2.0812730180332437,,,,,1.05,1.7705618762411177,,,,,1.05,6.1599732444155961,,,,,1.05,3.1021810553502291,,,,
1.0600000000000001,0.67074307275470346,,,,,1.0600000000000001,2.0812730180332437,,,,,1.0600000000000001,1.7705618762411177,,,,,1.0600000000000001,6.238884010585025,,,,,1.0600000000000001,3.0232702891808003,,,,
1.0700000000000001,0.67074307275470346,,,,,1.0700000000000001,2.0812730180332437,,,,,1.0700000000000001,1.6916511100716889,,,,,1.0700000000000001,6.3967055429238826,,,,,1.0700000000000001,3.1021810553502291,,,,
1.0800000000000001,0.59676422947086394,,,,,1.0800000000000001,2.0812730180332437,,,,,1.0800000000000001,1.7705618762411177,,,,,1.0800000000000001,6.4756163090933114,,,,,1.0800000000000001,3.1021810553502291,,,,
1.0900000000000001,0.67074307275470346,,,,,1.0900000000000001,2.0812730180332437,,,,,1.0900000000000001,1.7705618762411177,,,,,1.0900000000000001,6.6285059185465798,,,,,1.0900000000000001,3.1021810553502291,,,,
1.1000000000000001,0.67074307275470346,,,,,1.1000000000000001,2.0812730180332437,,,,,1.1000000000000001,1.7705618762411177,,,,,1.1000000000000001,6.9441489832242951,,,,,1.1000000000000001,3.1021810553502291,,,,
1.1100000000000001,0.59676422947086394,,,,,1.1100000000000001,2.0812730180332437,,,,,1.1100000000000001,1.6916511100716889,,,,,1.1100000000000001,7.1019705155631527,,,,,1.1100000000000001,3.1021810553502291,,,,
1.1200000000000001,0.67074307275470346,,,,,1.1200000000000001,2.0812730180332437,,,,,1.1200000000000001,1.7705618762411177,,,,,1.1200000000000001,7.2548601250164211,,,,,1.1200000000000001,3.1021810553502291,,,,
1.1299999999999999,0.67074307275470346,,,,,1.1299999999999999,2.0812730180332437,,,,,1.1299999999999999,1.7705618762411177,,,,,1.1299999999999999,7.4126816573552787,,,,,1.1299999999999999,3.1021810553502291,,,,
1.1399999999999999,0.67074307275470346,,,,,1.1399999999999999,2.0812730180332437,,,,,1.1399999999999999,1.6916511100716889,,,,,1.1399999999999999,7.5705031896941364,,,,,1.1399999999999999,3.1021810553502291,,,,
1.1499999999999999,0.67074307275470346,,,,,1.1499999999999999,2.0812730180332437,,,,,1.1499999999999999,1.7705618762411177,,,,,1.1499999999999999,7.728324722032994,,,,,1.1499999999999999,3.1021810553502291,,,,
1.1599999999999999,0.67074307275470346,,,,,1.1599999999999999,2.0812730180332437,,,,,1.1599999999999999,1.6916511100716889,,,,,1.1599999999999999,7.8072354882024229,,,,,1.1599999999999999,3.181091821519658,,,,
1.1699999999999999,0.67074307275470346,,,,,1.1699999999999999,2.0812730180332437,,,,,1.1699999999999999,1.6916511100716889,,,,,1.1699999999999999,7.8861462543718517,,,,,1.1699999999999999,3.1021810553502291,,,,
1.1799999999999999,0.67074307275470346,,,,,1.1799999999999999,2.0812730180332437,,,,,1.1799999999999999,1.7705618762411177,,,,,1.1799999999999999,7.9650570205412805,,,,,1.1799999999999999,3.1021810553502291,,,,
1.1899999999999999,0.67074307275470346,,,,,1.1899999999999999,2.0812730180332437,,,,,1.1899999999999999,1.6916511100716889,,,,,1.1899999999999999,8.03903586382512,,,,,1.1899999999999999,3.1021810553502291,,,,
1.2,0.67074307275470346,,,,,1.2,2.0812730180332437,,,,,1.2,1.7705618762411177,,,,,1.2,7.9650570205412805,,,,,1.2,3.0232702891808003,,,,
1.21,0.67074307275470346,,,,,1.21,2.0812730180332437,,,,,1.21,1.7705618762411177,,,,,1.21,7.8861462543718517,,,,,1.21,3.1021810553502291,,,,
